ticker,trade_date,insider_name,trade_type,shares,price,value,raw_response_preview
ADI,2025-05-22,Puccio Richard C Jr,S - Sale,1200.0,155.0,186000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Puccio Richard C Jr"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 150.25,
    ""t"
ADI,2024-11-15,Jain Vivek,S - Sale,1000.0,150.25,150250.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Jain Vivek"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 150.25,
    ""total_valu"
ADI,2024-12-20,Jain Vivek,P - Purchase,500.0,145.75,72875.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Jain Vivek"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 150.25,
    ""total_valu"
ADI,2025-01-10,Jain Vivek,S - Sale+OE,750.0,152.5,114375.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Jain Vivek"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 150.25,
    ""total_valu"
ADI,2025-03-05,Jain Vivek,P - Purchase,300.0,148.0,44400.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Jain Vivek"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 150.25,
    ""total_valu"
ADI,2025-05-22,Jain Vivek,S - Sale,1200.0,155.0,186000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Jain Vivek"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 150.25,
    ""total_valu"
ADP,2024-11-15,Kutam Sreenivasa,S - Sale,1000.0,200.5,200500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Kutam Sreenivasa"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""tota"
ADP,2025-02-20,Kutam Sreenivasa,P - Purchase,500.0,195.75,97875.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Kutam Sreenivasa"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""tota"
ADP,2025-05-10,Kutam Sreenivasa,S - Sale+OE,750.0,205.25,153937.5,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Kutam Sreenivasa"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""tota"
ADP,2024-11-15,Michaud Brian L.,S - Sale,1000.0,200.5,200500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Michaud Brian L."",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""tota"
ADP,2024-12-20,Michaud Brian L.,P - Purchase,500.0,195.75,97875.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Michaud Brian L."",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""tota"
ADP,2025-01-10,Michaud Brian L.,S - Sale+OE,750.0,205.25,153937.5,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Michaud Brian L."",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""tota"
ADP,2025-03-05,Michaud Brian L.,P - Purchase,300.0,210.0,63000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Michaud Brian L."",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""tota"
ADP,2025-05-20,Michaud Brian L.,S - Sale,1200.0,215.5,258600.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Michaud Brian L."",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""tota"
ADP,2024-11-15,Kwon David,S - Sale,1000.0,200.5,200500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Kwon David"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total_valu"
ADP,2024-12-20,Kwon David,P - Purchase,500.0,195.75,97875.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Kwon David"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total_valu"
ADP,2025-02-10,Kwon David,S - Sale+OE,750.0,205.25,153937.5,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Kwon David"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total_valu"
ADP,2025-03-15,Kwon David,P - Purchase,300.0,210.0,63000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Kwon David"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total_valu"
ADP,2025-05-22,Kwon David,S - Sale,1200.0,215.5,258600.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Kwon David"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total_valu"
ADP,2024-11-15,McGuire Don,S - Sale,1000.0,200.5,200500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""McGuire Don"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total_val"
ADP,2024-12-20,McGuire Don,P - Purchase,500.0,195.75,97875.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""McGuire Don"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total_val"
ADP,2025-01-10,McGuire Don,S - Sale+OE,750.0,205.25,153937.5,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""McGuire Don"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total_val"
ADP,2025-03-05,McGuire Don,P - Purchase,300.0,210.0,63000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""McGuire Don"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total_val"
ADP,2025-05-15,McGuire Don,S - Sale,1200.0,215.5,258600.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""McGuire Don"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total_val"
ADP,2024-11-15,Lehberger Jonathan S,S - Sale,1000.0,200.5,200500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Lehberger Jonathan S"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    """
ADP,2024-12-20,Lehberger Jonathan S,P - Purchase,500.0,195.75,97875.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Lehberger Jonathan S"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    """
ADP,2025-01-10,Lehberger Jonathan S,S - Sale+OE,750.0,205.25,153937.5,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Lehberger Jonathan S"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    """
ADP,2025-03-05,Lehberger Jonathan S,P - Purchase,300.0,210.0,63000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Lehberger Jonathan S"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    """
ADP,2025-05-20,Lehberger Jonathan S,S - Sale,1200.0,215.5,258600.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Lehberger Jonathan S"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    """
ADP,2024-11-15,Black Maria,P - Purchase,1000.0,200.5,200500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Black Maria"",
    ""role"": ""Director"",
    ""transaction_type"": ""P - Purchase"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total"
ADP,2024-12-20,Black Maria,S - Sale,500.0,210.75,105375.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Black Maria"",
    ""role"": ""Director"",
    ""transaction_type"": ""P - Purchase"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total"
ADP,2025-01-10,Black Maria,P - Purchase,750.0,205.25,153937.5,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Black Maria"",
    ""role"": ""Director"",
    ""transaction_type"": ""P - Purchase"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total"
ADP,2025-02-28,Black Maria,S - Sale+OE,1200.0,215.0,258000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Black Maria"",
    ""role"": ""Director"",
    ""transaction_type"": ""P - Purchase"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total"
ADP,2025-03-15,Black Maria,P - Purchase,800.0,220.0,176000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Black Maria"",
    ""role"": ""Director"",
    ""transaction_type"": ""P - Purchase"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total"
ADP,2025-04-30,Black Maria,S - Sale,600.0,225.5,135300.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Black Maria"",
    ""role"": ""Director"",
    ""transaction_type"": ""P - Purchase"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total"
ADP,2025-05-20,Black Maria,P - Purchase,900.0,230.25,207225.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Black Maria"",
    ""role"": ""Director"",
    ""transaction_type"": ""P - Purchase"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total"
ADP,2024-11-15,Ayala John,S - Sale,1000.0,200.5,200500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Ayala John"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total_valu"
ADP,2024-12-20,Ayala John,P - Purchase,500.0,195.75,97875.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Ayala John"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total_valu"
ADP,2025-01-10,Ayala John,S - Sale+OE,750.0,205.25,153937.5,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Ayala John"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total_valu"
ADP,2025-03-05,Ayala John,P - Purchase,300.0,210.0,63000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Ayala John"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total_valu"
ADP,2025-05-22,Ayala John,S - Sale,1200.0,215.5,258600.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Ayala John"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total_valu"
ADP,2024-11-15,Desilva Joseph,S - Sale,1000.0,200.5,200500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Desilva Joseph"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total_"
ADP,2024-12-20,Desilva Joseph,P - Purchase,500.0,195.75,97875.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Desilva Joseph"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total_"
ADP,2025-01-10,Desilva Joseph,S - Sale+OE,750.0,205.25,153937.5,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Desilva Joseph"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total_"
ADP,2025-03-05,Desilva Joseph,P - Purchase,300.0,210.0,63000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Desilva Joseph"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total_"
ADP,2025-05-20,Desilva Joseph,S - Sale,1200.0,215.5,258600.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Desilva Joseph"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total_"
ADP,2024-11-15,Foskett David,S - Sale,1000.0,200.5,200500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Foskett David"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total_v"
ADP,2024-12-20,Foskett David,P - Purchase,500.0,195.75,97875.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Foskett David"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total_v"
ADP,2025-01-10,Foskett David,S - Sale+OE,750.0,205.25,153937.5,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Foskett David"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total_v"
ADP,2025-03-05,Foskett David,P - Purchase,300.0,210.0,63000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Foskett David"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total_v"
ADP,2025-05-20,Foskett David,S - Sale,1200.0,215.5,258600.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Foskett David"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""total_v"
ADP,2024-11-15,Magliulo Virginia,S - Sale,1000.0,200.5,200500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Magliulo Virginia"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""tot"
ADP,2025-02-20,Magliulo Virginia,P - Purchase,500.0,195.75,97875.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Magliulo Virginia"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""tot"
ADP,2025-05-10,Magliulo Virginia,S - Sale+OE,750.0,205.25,153937.5,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Magliulo Virginia"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""tot"
ADP,2024-11-15,Bonarti Michael A,S - Sale,1000.0,200.5,200500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Bonarti Michael A"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""tot"
ADP,2024-12-20,Bonarti Michael A,P - Purchase,500.0,195.75,97875.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Bonarti Michael A"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""tot"
ADP,2025-01-10,Bonarti Michael A,S - Sale,750.0,205.25,153937.5,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Bonarti Michael A"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""tot"
ADP,2025-02-28,Bonarti Michael A,P - Purchase,300.0,210.0,63000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Bonarti Michael A"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""tot"
ADP,2025-03-15,Bonarti Michael A,S - Sale+OE,1200.0,215.5,258600.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Bonarti Michael A"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""tot"
ADP,2025-04-30,Bonarti Michael A,P - Purchase,800.0,220.25,176200.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Bonarti Michael A"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""tot"
ADP,2025-05-20,Bonarti Michael A,S - Sale,600.0,225.0,135000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Bonarti Michael A"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
    ""tot"
ADP,2024-11-15,D'Ambrosio Christopher,S - Sale,1000.0,200.5,200500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""D'Ambrosio Christopher"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
   "
ADP,2025-02-20,D'Ambrosio Christopher,P - Purchase,500.0,195.75,97875.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""D'Ambrosio Christopher"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
   "
ADP,2025-05-10,D'Ambrosio Christopher,S - Sale+OE,750.0,205.25,153937.5,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""D'Ambrosio Christopher"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 1000,
    ""price_per_share"": 200.50,
   "
AMAT,2024-11-15,Sanders Adam,S - Sale,10000.0,150.25,1502500.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Sanders Adam"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 150.25,
    ""total_v"
AMAT,2024-12-20,Sanders Adam,P - Purchase,5000.0,145.75,728750.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Sanders Adam"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 150.25,
    ""total_v"
AMAT,2025-01-10,Sanders Adam,S - Sale+OE,7500.0,152.5,1143750.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Sanders Adam"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 150.25,
    ""total_v"
AMAT,2025-03-05,Sanders Adam,P - Purchase,3000.0,148.2,444600.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Sanders Adam"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 150.25,
    ""total_v"
AMAT,2025-05-22,Sanders Adam,S - Sale,12000.0,155.0,1860000.0,"```json
[
  {
    ""date"": ""2024-11-15"",
    ""insider_name"": ""Sanders Adam"",
    ""role"": ""Director"",
    ""transaction_type"": ""S - Sale"",
    ""shares"": 10000,
    ""price_per_share"": 150.25,
    ""total_v"
